h_long,h_lat,elev_mean
44.1265293404212,31.7468456207189,122.486111111111
45.1724225476469,30.9444384121204,105.506849315068
46.1902709981405,30.1249762211644,151.166666666667
47.1806211070357,29.2902280668458,200.152777777778
47.8342155690926,28.3850128508603,183.115942028986
48.4779028417583,27.4792119461534,105.369230769231
49.112044925059,26.5736483905202,109.228571428571
49.7368330642913,25.668685891534,133.777777777778
50.3527931840214,24.7646659586532,124.893939393939
50.9603350955994,23.8617849598165,92.890625
51.5599983839699,22.9600616780441,69.6969696969697
52.1523328793609,22.0599127548754,103.772727272727
52.7374683553667,21.1614765016411,119.454545454545
53.3162517554444,20.2647699938141,134.924242424242
53.8891065513226,19.3698444578132,158.353846153846
54.4565791581347,18.4766845257127,251.560606060606
55.0189871796773,17.5853294711004,487.4375
55.5769350876919,16.6957229449156,145.666666666667
109.246833547792,36.1505554465713,1277.87012987013
110.465885710856,35.470309586373,806.173333333333
111.655950551082,34.7672850452928,631.065789473684
112.817041728849,34.042506351706,379.24
113.949125093212,33.2968887509616,106.958333333333
115.05218698379,32.5313372431245,51.4189189189189
116.126548419477,31.7468456207189,183.916666666667
117.172427966324,30.9444384121204,139.169014084507
118.190276416818,30.1249762211644,311.625
119.180626525713,29.2902280668458,295.416666666667
119.83422098777,28.3850128508603,498.718309859155
120.477898015152,27.4792119461534,347.510638297872
121.112053758831,26.5736483905202,0
121.736838482968,25.668685891534,240.666666666667
122.352812263077,24.7646659586532,481.222222222222
122.960343929371,23.8617849598165,0
138.340946392999,-0.81765603280739,0
139.437943075595,-2.55231405367365,323.538461538462
139.991885077661,-3.41932140488556,403.901639344262
140.549829570581,-4.28612897306424,1271.3064516129
141.111762893977,-5.15399244579992,1066.75806451613
141.678436368656,-6.02170223927928,260.387096774194
142.250164183321,-6.88938343134149,175.766666666667
142.827424451214,-7.75694765641416,88.8253968253968
143.410558681793,-8.62454560554586,64.5714285714286
144.000004007165,-9.49202317259344,2
151.324562269303,-20.3456889524585,0
151.822469399419,-21.4526713716208,0
152.315595397116,-22.5635128476642,0
152.804022224663,-23.6778855315085,0
153.28776354244,-24.795464989168,44.1428571428571
153.7670379165,-25.9159045885426,27.7142857142857
253.246830724768,36.1505554465713,2180.83116883117
254.465882887832,35.470309586373,2069.81333333333
255.655947728058,34.7672850452928,1457.73684210526
256.817052566204,34.042506351706,1267.08
257.949115439998,33.2968887509616,993.513888888889
259.052190990955,32.5313372431245,724.837837837838
260.126552426642,31.7468456207189,586
261.172445633867,30.9444384121204,468.671232876712
262.190280423983,30.1249762211644,254.597222222222
263.180630532878,29.2902280668458,68.5972222222222
263.834224994935,28.3850128508603,9.64285714285714
268.152352550487,22.0599127548754,0
268.737481196304,21.1614765016411,0
269.31627142657,20.2647699938141,25.0952380952381
269.889133052638,19.3698444578132,90.9516129032258
270.456585168882,18.4766845257127,186.636363636364
271.019010265898,17.5853294711004,149.72131147541
271.576954758818,16.6957229449156,295.25
272.130527930669,15.807740296206,293.272727272727
272.680494762638,14.921419091012,831.770491803279
273.225844386729,14.0368225085835,886.555555555556
273.768325331368,13.1538019923059,585.460317460317
274.308101521096,12.2723242450071,280.91935483871
274.845801333316,11.3923295025318,138.796610169492
275.381588692568,10.5137187271371,355.616666666667
275.9160646555,9.63647825844462,1017.88372093023
276.449256542868,8.7603331813403,830.107142857143
276.981820052832,7.8854030241346,87.4285714285714
281.2560431524,0.918201113145032,636.574074074074
281.797185379961,0.050055048002545,2555.06666666667
282.340950400164,-0.81765603280739,1573.91379310345
282.887802665872,-1.68514469891237,378.467741935484
283.437933422382,-2.55231405367365,254.838709677419
283.991889084827,-3.41932140488556,200.967213114754
284.549833577747,-4.28612897306424,147.016129032258
285.111766901142,-5.15399244579992,136.016129032258
285.678454036199,-6.02170223927928,123.354838709677
286.250168190486,-6.88938343134149,195.233333333333
286.827428458379,-7.75694765641416,216.044117647059
287.410562688958,-8.62454560554586,214.564516129032
288.00000801433,-9.49202317259344,281.548387096774
288.596119604332,-10.3594076783136,327.71875
289.199279949558,-11.2266333821355,341.758064516129
289.809734936817,-12.0939717840788,288.378787878788
290.427921698216,-12.9609763605263,432.693548387097
291.05397683754,-13.8274823331644,1181.41935483871
291.688337486894,-14.6933846878347,1688.76923076923
292.331386136872,-15.5584179009331,1435.50746268657
292.983286712015,-16.4223548686696,2290.22727272727
293.644394382159,-17.284667958931,3276.65151515152
294.314545222764,-18.1447219641245,3051.55384615385
294.821618466745,-19.2429224675614,3090.74626865672
295.324566276468,-20.3456889524585,2631.23880597015
295.822487066962,-21.4526713716208,1595.41176470588
296.315599404281,-22.5635128476642,508.188405797101
296.80401257145,-23.6778855315085,225.044776119403
297.287753889227,-24.795464989168,204.352941176471
297.767069244422,-25.9159045885426,175.614285714286
298.242095240818,-27.038801348471,133.757142857143
298.713023123712,-28.1639298727107,69.0714285714286
299.180645195047,-29.2902280668458,53.7083333333333
299.331319168138,-30.3533060300233,44
299.487621217105,-31.4143759175848,36.5833333333333
299.650015794811,-32.4727512955187,36.5833333333333
299.8184755805,-33.5280633336099,34.9333333333333
299.993465027036,-34.5800866356157,47.4189189189189
300.175230021228,-35.6287187486985,48.6133333333333
300.364071091401,-36.6740245596556,121.142857142857
300.560643935714,-37.7157411062039,175.846153846154
300.76500319568,-38.753697633614,62.6578947368421
300.978023135515,-39.7880888022775,0
301.20016820808,-40.8189282725725,0
301.432094111537,-41.8463321577149,0
301.674265298749,-42.8702867973266,0
-17.582618113371,20.4242890618797,0
-16.44459931462,18.6252923665793,11.4117647058824
-15.883021161062,17.7285192644078,17.9268292682927
-15.325705045545,16.83346566236,26.6825396825397
-14.772514364288,15.9401503434559,37.21875
-14.222711456858,15.0485442793916,45.984375
-13.677334512011,14.1586799135657,47.0322580645161
-13.134580359805,13.2704257648365,64.0327868852459
-12.594285075701,12.3837673190523,224.092307692308
-12.055874923807,11.4985867554497,705.730158730159
-11.519131338071,10.614888342897,657.72131147541
-10.983589865628,9.73240228892193,495.360655737705
-10.448977298913,8.85125324447693,494.096774193548
-9.91482918506102,7.97127301615364,453.078125
-9.38098159953302,7.09248508272734,311.095238095238
-8.84688812719497,6.21469435691987,230.694915254237
-8.312302881236,5.33789742363663,217.344827586207
-7.77681605030699,4.46196707060434,129.413793103448
37.2651979228878,37.1623147834198,775.013513513514
38.5019163702399,36.4895138294169,406.626666666667
39.7092820796338,35.7937429492352,364.298701298701
40.8865198245989,35.0756202749947,227.013333333333
42.0339164730802,34.3362488822462,250.064935064935
43.1516701005636,33.5765849974736,107.013513513514
44.2399070655488,32.797516545269,37.1973684210526
45.2990303491968,32.0000339030621,15.1944444444444
46.3292209515207,31.1847586180673,10.1388888888889
47.3313053254099,30.3533060300233,47.4583333333333
48.3057274331606,29.5070626673316,48.0714285714286
48.9561014610238,28.5959290924303,36.9333333333333
49.5967458844143,27.6843037439087,13.4705882352941
50.2280056278853,26.772905499177,16.3333333333333
50.8500821820171,25.8621697827948,21.0294117647059
51.463525377038,24.9524090759166,27.2
52.0685947601365,24.0435636143872,34.8918918918919
52.6661441049589,23.1362105491914,88.6119402985075
53.2565729775714,22.2304830690181,112.358208955224
53.840031642136,21.3264955795359,104.369230769231
54.4173602119205,20.4242890618797,95.7352941176471
54.9889582529914,19.523877176428,135.969230769231
55.5553926710497,18.6252923665793,225.246153846154
56.1169776547973,17.7285192644078,221
71.4167448295985,-6.88194151335394,0
109.265206756659,37.1623147834198,1306.51351351351
110.501921788917,36.4895138294169,1104.34666666667
111.7092943285,35.7937429492352,872.532467532468
112.886532073465,35.0756202749947,471.453333333333
114.033928721946,34.3362488822462,111.428571428571
115.151689179619,33.5765849974736,45.4324324324324
116.239915899321,32.797516545269,29.3421052631579
117.299032352779,32.0000339030621,42.9571428571429
118.329229785292,31.1847586180673,68.5142857142857
119.331314159182,30.3533060300233,275.652777777778
120.305736266932,29.5070626673316,231.855072463768
120.956120540079,28.5959290924303,302.296875
121.59676496347,27.6843037439087,43.6363636363636
122.228011046562,26.772905499177,0
123.463537625904,24.9524090759166,0
124.068610424097,24.0435636143872,155.5
140.578844214176,-2.52327272965299,341.363636363636
141.137526367526,-3.39455919437991,399.08064516129
141.699937804163,-4.26675087261527,378.58064516129
142.267103052463,-5.13866848951017,1270.04838709677
142.8392270181,-6.01042687762006,1456.16393442623
143.416746833181,-6.88194151335394,508.266666666667
144.000004007165,-7.75336522219449,78.1891891891892
144.589449332537,-8.62454560554586,0
150.896282087587,-17.3075781209545,0
152.926146007023,-21.6970589552185,0
253.265217594014,37.1623147834198,2627.64864864865
254.501918965893,36.4895138294169,2490.34666666667
255.709277845098,35.7937429492352,1697.14285714286
256.886529250441,35.0756202749947,1269.16
258.03394638949,34.3362488822462,1095.79220779221
259.151693186784,33.5765849974736,758.027027027027
260.239906246107,32.797516545269,543.776315789474
261.299050020323,32.0000339030621,441.833333333333
262.329233792457,31.1847586180673,274.472222222222
263.331304505968,30.3533060300233,110.625
264.305753934476,29.5070626673316,31.5652173913043
264.956097226488,28.5959290924303,5.27272727272727
265.596768970635,27.6843037439087,0
269.256575573224,22.2304830690181,0
269.840037652884,21.3264955795359,8.35294117647059
270.417379883046,20.4242890618797,43.5588235294118
270.98895743355,19.523877176428,95.3384615384615
271.555426002554,18.6252923665793,55.1
272.117004156112,17.7285192644078,25.7142857142857
272.674292950872,16.83346566236,18
273.22748363213,15.9401503434559,425.444444444444
273.777286539559,15.0485442793916,748.109375
274.322690805163,14.1586799135657,572.887096774194
274.865444957369,13.2704257648365,358.590163934426
275.405712920717,12.3837673190523,169.476923076923
275.944123072611,11.4985867554497,110.82
276.480866658347,10.614888342897,350.30303030303
277.016408130789,9.73240228892193,949.825
277.551020697505,8.85125324447693,679.442307692308
278.085168811356,7.97127301615364,341.961538461538
278.619016396884,7.09248508272734,180.375
281.298117117687,2.71237099913644,5.875
281.838248477252,1.83856355427555,289.725490196078
282.380565497351,0.965288010396276,2109.55555555556
282.925450668577,0.0925866693147475,998.403225806452
283.473177198499,-0.779761876487894,276.737704918033
284.024264181492,-1.65166770063432,209.049180327869
284.578848221341,-2.52327272965299,181.161290322581
285.137530374691,-3.39455919437991,157.435483870968
285.699955471707,-4.26675087261527,128.064516129032
286.267107059628,-5.13866848951017,109.967741935484
286.839258346021,-6.01042687762006,149.44262295082
287.416764500724,-6.88194151335394,187.516666666667
288.00000801433,-7.75336522219449,198.897058823529
288.589480660459,-8.62454560554586,207.403225806452
289.185428325921,-9.49550486152285,237.0625
289.78831546358,-10.366178957102,258.55737704918
290.398360639488,-11.2368206092826,276.403225806452
291.016055627268,-12.1070063463361,225.8
291.641728275998,-12.9765782201379,267.15625
292.275296623408,-13.8454346316242,401.5
292.917307084632,-14.7133203024747,446.603174603175
293.568060187995,-15.5799944685211,830.508196721311
294.227719858034,-16.4449645023697,935.225806451613
294.896286094752,-17.3075781209545,1695.44615384615
295.410408093957,-18.3983593314056,2082.63076923077
295.92043197966,-19.4937628723774,1788.03076923077
296.425865978241,-20.5934335740332,1020.22727272727
296.926163674566,-21.6970589552185,494.409090909091
297.421707559229,-22.8043162894949,216.724637681159
297.91274351904,-23.9149221240119,183.791044776119
298.399271553998,-25.028587883277,152.485294117647
298.881646833941,-26.1450045012304,125.057142857143
299.359650792815,-27.2640712325818,83.7916666666667
299.834212336348,-28.3850128508603,55.5915492957746
300.305741275889,-29.5070626673316,36.6
300.473490721904,-30.57116174379,33.5633802816901
300.647551262713,-31.6332220087812,57.027397260274
300.828332709665,-32.6925945943339,32.9324324324324
301.01591702503,-33.7488765192872,15.5
301.210741340915,-34.8018594628714,23.2987012987013
301.412887619591,-35.8515946515052,25.5
301.623257446027,-36.8977678964869,58.9220779220779
301.842287952331,-37.9402801600735,77.2205882352941
302.07008842153,-38.9790016686707,25.3333333333333
302.307560438593,-40.0140724411565,0
302.555223097897,-41.0455300435714,0
302.813841380631,-42.0734291174287,0
-17.639226721212,22.3911342409387,0
-17.057485849224,21.4816569869111,76.2083333333333
-16.481673581435,20.5739863179189,64.3125
-15.911380106496,19.6681615075499,37.2075471698113
-15.346031688515,18.764175725615,28.0483870967742
-14.785327799171,17.8620238494722,38.8769230769231
-14.228667381815,16.9616563602501,45.40625
-13.675886511907,16.063069842854,46.758064516129
-13.126302170531,15.1662250236963,58.4761904761905
-12.580870584171,14.2711449546654,72.3030303030303
-12.037843224398,13.3777391357549,124.125
-11.497110808186,12.4859273122418,262.803278688525
-10.957962995862,11.595681309596,537.016129032258
-10.420345145912,10.7067876844058,450.2
-9.88362888093297,9.8193266913941,478.403225806452
-9.34765027638298,8.9331531890409,634.704918032787
-8.811862917131,8.04827315376178,579.35
-8.27618484090499,7.16452692988488,410.047619047619
-7.74001499105901,6.28188591599305,261.380952380952
-7.20310748078299,5.40023485264404,188.540983606557
-6.66505249872603,4.51955154172307,132.363636363636
37.2843053770909,38.1705292520892,1502.80281690141
38.539383372932,37.5051663740924,751.472972972973
39.7643094986821,36.8164510793233,465.223684210526
40.9587319995989,36.1052098206716,347.571428571429
42.1220873850759,35.3721597679999,244.842105263158
43.2549391457196,34.6184142421432,145.039473684211
44.3576117155156,33.8449158092067,55.8918918918919
45.4303475661795,33.0525592239719,42.8918918918919
46.4734847920751,32.2419079770452,32.3424657534247
47.4876176196603,31.4143759175848,11.5694444444444
48.4734734640816,30.57116174379,8.91304347826087
49.431612400851,29.7136758897245,4.90476190476191
50.0786430511154,28.7966888427045,5
50.7161114365419,27.8792492956519,357
51.3443693118726,26.9620727108824,0
51.9636454884447,26.0456098808811,10.5
52.5742575700547,25.1297720131889,16
53.1769398020383,24.2153155512563,54.3243243243243
53.7723069014208,23.3023907592451,115.835820895522
54.3607652644578,22.3911342409387,122.373134328358
54.9424958911624,21.4816569869111,95.6666666666667
55.5183081589511,20.5739863179189,109.107692307692
56.0886152942689,19.6681615075499,149.671641791045
56.6539637122492,18.764175725615,144.957446808511
57.2146676015938,17.8620238494722,132
72.0000020035825,-6.00655842922889,0
72.5832591775666,-6.88194151335394,15
109.284317625957,38.1705292520892,1230.92957746479
110.539399036893,37.5051663740924,1083.45945945946
111.764318332454,36.8164510793233,1154.60526315789
112.958740833371,36.1052098206716,1054.36363636364
114.122099633942,35.3721597679999,289.473684210526
115.254947979491,34.6184142421432,55.6578947368421
116.357627379476,33.8449158092067,33.9459459459459
117.430349569762,33.0525592239719,32.4594594594595
118.473497040941,32.2419079770452,37.3698630136986
119.487629868527,31.4143759175848,41.5285714285714
120.47347205257,30.57116174379,51.0967741935484
121.431610989339,29.7136758897245,177.660377358491
122.078648469793,28.7966888427045,112.210526315789
122.716123685408,27.8792492956519,0
123.344378145644,26.9620727108824,0
124.574262988732,25.1297720131889,19
142.282525619609,-3.37877099867001,308.212765957447
142.849977735853,-4.25501490007389,266.467741935484
143.422361248679,-5.13097257386286,1544.71875
144.000004007165,-6.00655842922889,1966.79032258065
144.583274841527,-6.88194151335394,713.894736842105
145.172597223495,-7.75694765641416,226.235294117647
145.768326322903,-8.63161399756318,91.8
153.528254503116,-20.8318071760667,0
253.284314802933,38.1705292520892,2904.42253521127
254.539403044058,37.5051663740924,2504.05405405405
255.764329169808,36.8164510793233,2041.47368421053
256.958738010346,36.1052098206716,1400.1038961039
258.12208315054,35.3721597679999,1083.59210526316
259.254938326278,34.6184142421432,769.486842105263
260.357631386642,33.8449158092067,463.810810810811
261.430353576927,33.0525592239719,365.121621621622
262.473514708485,32.2419079770452,258.972602739726
263.487633875692,31.4143759175848,130.638888888889
264.473476059735,30.57116174379,71.7042253521127
265.431614996504,29.7136758897245,14.3260869565217
266.078652476958,28.7966888427045,0
266.716127692573,27.8792492956519,0
269.772309497074,23.3023907592451,0
270.360771275205,22.3911342409387,0
270.942512147194,21.4816569869111,10.7692307692308
271.518324414982,20.5739863179189,28.4307692307692
272.088617889922,19.6681615075499,21.5438596491228
272.653993628659,18.764175725615,6.94117647058824
274.32411148451,16.063069842854,366.6
274.873723146643,15.1662250236963,413.746031746032
275.419127412247,14.2711449546654,207.560606060606
275.96215477202,13.3777391357549,63.0847457627119
276.502887188231,12.4859273122418,39.6923076923077
278.652347720034,8.9331531890409,546.777777777778
279.188135079287,8.04827315376178,274.865384615385
279.723813155512,7.16452692988488,262.4375
282.415618028171,2.76042330093818,478.666666666667
282.959000557781,1.88192906564619,1683.8064516129
283.504841955491,1.00413193653637,1219.87719298246
284.053442749627,0.126809398852163,287.714285714286
284.60518543078,-0.749936894981682,209.311475409836
285.160479810302,-1.62625758265287,170.965517241379
285.719626416516,-2.50212667742604,150.370967741935
286.282515966395,-3.37877099867001,129.983870967742
286.84996808264,-4.25501490007389,108.161290322581
287.422365255844,-5.13097257386286,113.234375
288.00000801433,-6.00655842922889,151
288.583278848693,-6.88194151335394,188.766666666667
289.172614891038,-7.75694765641416,192.588235294118
289.76831666969,-8.63161399756318,199.177419354839
290.370848637512,-9.50586625849376,195.327868852459
290.980374719044,-10.3799537411106,221.784615384615
291.597386687906,-11.2534615114217,230.967213114754
292.222294355449,-12.1262418665861,194.887096774194
292.855316287725,-12.9981727169725,198.328125
293.496233918683,-13.8690465955849,197.439393939394
294.145702946481,-14.7386142005185,194.538461538462
294.803859974903,-15.6063777817376,168.784615384615
295.470732324707,-16.4716978627811,187.409090909091
295.991629871569,-17.5550922236448,948.106060606061
296.508456625685,-18.6431225754076,1037.08955223881
297.020720813436,-19.7354576538948,702.238805970149
297.528258510281,-20.8318071760667,420.818181818182
298.030714546384,-21.931860368316,238.194029850746
298.528608016121,-23.035355975907,184.130434782609
299.022157485547,-24.1420634799552,139.014492753623
299.511472237686,-25.2517096728938,113.927536231884
299.996552272541,-26.3643167528377,85.0144927536232
300.477916684486,-27.4792119461534,62
300.956111888657,-28.5959290924303,49.3529411764706
301.431629658674,-29.7136758897245,55.9027777777778
301.616755105938,-30.7785433624645,52.9295774647887
301.808874666912,-31.8413447029806,45.0821917808219
302.008343511433,-32.90144470368,40.6027397260274
302.215380205554,-33.9584028173611,51.7733333333333
302.430066711546,-35.0123214968616,11.7671232876712
302.653277293622,-36.0626372515749,10
302.885613008429,-37.1093227607443,11.4181818181818
303.127510988074,-38.1522755715323,19.5
303.379189798611,-39.1913727405339,0
303.641578345766,-40.226737211154,0
312.727478470311,-60.1822584374647,0
313.516747810041,-61.139871449668,8
-16.535167623015,22.541929449887,112.5
-15.955229920967,21.6270068275435,212.181818181818
-15.380974936309,20.7139249411814,172.353846153846
-14.812020178447,19.8027196492938,118.815384615385
-14.247764590734,18.8934182726373,72.2238805970149
-13.687934965603,17.9859661696985,81.7903225806452
-13.131957567164,17.0803377272682,81.0793650793651
-12.579613829363,16.1765261151571,70.2272727272727
-12.030275374798,15.2744732767573,80.1746031746032
-11.48481646768,14.3742526366023,114.354838709677
-10.941543221098,13.4757105154359,215.292307692308
-10.400319031266,12.5788409368424,330.629032258065
-9.860515520781,11.6834389951469,446.746031746032
-9.32194144434698,10.7895798224302,399.448275862069
-8.78407770758702,9.89711486207773,473.375
-8.24667842369098,9.00605862824162,580.412698412698
-7.70927913979398,8.11623438977705,514.403225806452
-7.17171593135703,7.22764983064684,342.2
-6.63344238324697,6.34016920084123,228.508196721311
-6.09421260865298,5.45377798620824,155.813559322034
37.3041948879539,39.1753217959843,1635.6301369863
38.5782983757281,38.5173799185208,1279.29487179487
39.8214781820351,37.8357167940697,876.597402597403
41.0333005898625,37.1311622906154,608.544303797468
42.2136733916566,36.4046214082228,374.782051282051
43.3623063043776,35.6568283922277,232.974025974026
44.4798481959968,34.8888863181811,252.297297297297
45.5667840099451,34.1017582427559,458.743243243243
46.6232401047222,33.2959325244778,790.662162162162
47.6499985369881,32.4727512955187,341.25
48.6475476652685,31.6332220087812,60.0684931506849
49.6167446783041,30.7785433624645,200.314285714286
50.5581359912287,29.9100643189299,358.816326530612
51.2017173959623,28.987298931872,407.083333333333
51.8358799698305,28.0640861674235,424.909090909091
52.4610471845617,27.1412097897916,506.176470588235
53.0771097571294,26.2185485631185,4.5
53.6850512347739,25.2971236006853,0
54.2852643533725,24.3771022421264,42.5526315789474
54.878384320518,23.4586637799077,117.402985074627
55.4648209475608,22.541929449887,111.5
56.0447654797974,21.6270068275435,87.7878787878788
56.6190204644554,20.7139249411814,130.784615384615
57.1879820525066,19.8027196492938,135.079365079365
57.7522273949359,18.8934182726373,81.4
109.304200306631,39.1753217959843,1362.13698630137
110.578303794405,38.5173799185208,1165.20512820513
111.821487015807,37.8357167940697,1278.49350649351
113.03330600854,37.1311622906154,1159.22784810127
114.213678810334,36.4046214082228,480.628205128205
115.362304892866,35.6568283922277,49.5584415584416
116.479860444863,34.8888863181811,41.2972972972973
117.566789428622,34.1017582427559,36.4109589041096
118.623255768683,33.2959325244778,18.8648648648649
119.649997125476,32.4727512955187,12.6805555555556
120.647559914135,31.6332220087812,8.23943661971831
121.616750096981,30.7785433624645,6.94117647058824
122.558141409906,29.9100643189299,75
123.201722814639,28.987298931872,0
123.835892218697,28.0640861674235,0
124.461059433428,27.1412097897916,0
143.42753853207,-3.37092481886096,242
144.000004007165,-4.25119810498832,135.150943396226
144.57766042603,-5.13097257386286,746.71875
145.16078099623,-6.01042687762006,1520.85245901639
145.749857491387,-6.88938343134149,1266.6
146.345245081337,-7.76788022795441,1031.7037037037
146.947257954782,-8.64584384292525,1117.87234042553
147.556141998532,-9.52350351447803,853.15
253.304204313796,39.1753217959843,2941.80821917808
254.57830780157,38.5173799185208,2527.26923076923
255.821484192783,37.8357167940697,1686.55844155844
257.033296355326,37.1311622906154,1474.07594936709
258.213689647688,36.4046214082228,1085.28205128205
259.362308900031,35.6568283922277,845.649350649351
260.479864452028,34.8888863181811,529.297297297297
261.566793435787,34.1017582427559,332.783783783784
262.623232455091,33.2959325244778,252.540540540541
263.650001132641,32.4727512955187,146.638888888889
264.6475639213,31.6332220087812,106.684931506849
265.616767764525,30.7785433624645,55.9718309859155
266.558131756692,29.9100643189299,7.90476190476191
267.201726821804,28.987298931872,1.66666666666667
267.835896225862,28.0640861674235,0
270.878417652022,23.4586637799077,0
271.464830373403,22.541929449887,0
272.044795396207,21.6270068275435,15.6785714285714
272.619023060108,20.7139249411814,17.3962264150943
273.188005138727,19.8027196492938,9.28571428571429
275.420384167054,16.1765261151571,108.230769230769
275.969749942377,15.2744732767573,70.0666666666667
276.515181528737,14.3742526366023,31.7441860465116
277.05845477532,13.4757105154359,14
277.599678965152,12.5788409368424,0
279.753319572727,9.00605862824162,228.105263157895
280.29074617738,8.11623438977705,126
282.446353879436,4.56820895559659,30.15
282.988616258022,3.68361109250756,555
283.532873051845,2.79978247947379,1943.62295081967
284.079561393013,1.91678394786759,1752.8064516129
284.628899847579,1.03437729484166,366.532258064516
285.181298226893,0.15267540528028,181.915254237288
285.737084380035,-0.728471264606771,156.540983606557
286.296668118356,-1.60903867575527,133.887096774194
286.859858196558,-2.49024620369504,117.58064516129
287.427528878856,-3.37092481886096,106.428571428571
288.00000801433,-4.25119810498832,100
288.577678093573,-5.13097257386286,107.09375
289.160785003395,-6.01042687762006,132.098360655738
289.749847838174,-6.88938343134149,168.25
290.345249088502,-7.76788022795441,189.903225806452
290.947261961947,-8.64584384292525,186.770491803279
291.556159666076,-9.52350351447803,185.306451612903
292.172406653751,-10.4004647991882,192.909090909091
292.79635809481,-11.2765885319513,179.131147540984
293.428314517576,-12.1517551844571,184.741935483871
294.06860377113,-13.0257103321587,168.655737704918
294.716652119581,-13.89829090429,137.31746031746
295.373251864872,-14.7689829291157,146.46875
296.038293723978,-15.6371443688539,177.818181818182
296.565720931686,-16.7131382197519,224.359375
297.089022705136,-17.7937697690963,395.6
297.607816553734,-18.8787487338474,384.863636363636
298.121938552939,-19.9677797083236,368.545454545455
298.631388702752,-21.0605877774108,233.545454545455
299.135948437119,-22.1569407146773,167.727272727273
299.636082208904,-23.256604586144,135.441176470588
300.1321725087,-24.359347165379,110.911764705882
300.623946128941,-25.4652094335174,82.231884057971
301.112058767787,-26.5736483905202,60.7285714285714
301.596783632804,-27.6843037439087,57.1029411764706
302.078667139127,-28.7966888427045,64.5633802816901
302.558146418862,-29.9100643189299,58.0434782608696
302.760975716455,-30.9754201501956,86.1830985915493
302.971400184405,-32.0387064341427,116.347222222222
303.189966237845,-33.0992230763814,87.6216216216216
303.416236744669,-34.156959831628,75.0526315789474
303.651550421954,-35.2111824545465,23.8095238095238
303.896207798024,-36.2617440960699,9.125
304.150891891796,-37.3085901146848,8
304.416067156132,-38.3516180575537,0
314.960868366635,-60.3196203718629,250.5
-16.606365514923,24.5288570926531,0
-16.01552683096,23.6049561866456,83.7407407407407
-15.431190487087,22.6827884411401,235
-14.853083275737,21.7624563089741,300.69696969697
-14.280440215723,20.844004186377,239.090909090909
-13.712824174939,19.9275430639231,160.80303030303
-13.149716059006,19.0129619510381,142.338709677419
-12.590842660359,18.1002540175331,162.388059701493
-12.035548280837,17.1894158483133,213.753846153846
-11.483696316657,16.2804030471492,165.677419354839
-10.934576428144,15.3732275668719,156.923076923077
-10.389144841784,14.4678911150286,227.9375
-9.84562570839103,13.5643117293493,285.032258064516
-9.30396438645198,12.6623340230303,405.274193548387
-8.76345053629399,11.7619870243757,394.0625
-8.22394755413302,10.8631563277168,380.923076923077
-7.68488170407898,9.96583595663816,432.844827586207
-7.146116382348,9.06986625546788,433.606557377049
-6.60705053229401,8.17523783269585,333.53125
-6.06762951240302,7.28184738171089,258.238095238095
-5.52725226602797,6.38966203222762,203.770491803279
-4.98572754787301,5.49842052951027,106.604166666667
14.2280020647731,-26.772905499177,0
15.2017181017183,-28.987298931872,0
37.3248357196257,40.1767846226591,1372.7397260274
38.618828718263,39.5262295947829,1696.1975308642
39.8809622995167,38.8515571689474,1403.76623376623
41.110898369023,38.1536620999338,1008.25316455696
42.3084900777147,37.4334254821452,981.858974358974
43.4738876897535,36.691796711876,704.26582278481
44.6069272805994,35.9294792986109,714.310810810811
45.7084216427636,35.147607053752,944.896103896104
46.7787327762721,34.3467127320547,1508.83116883117
47.8184685679611,33.5280633336099,1457.90666666667
48.828315451842,32.6925945943339,1010.95945945946
49.8088505788999,31.8413447029806,1136.95890410959
50.7609618737268,30.9754201501956,1520.54929577465
51.6853255250505,30.0962552757045,1513.43055555556
52.3253040049969,29.1676910580412,1376.43661971831
52.9560753899421,28.2387955762032,887.154929577465
53.5776533402646,27.3095927358526,632.456140350877
54.1907652711108,26.3813717351952,245.882352941176
54.7959507674252,25.4543818761356,20.6666666666667
55.3936333009363,24.5288570926531,158.903225806452
55.9844549094262,23.6049561866456,316.701492537313
56.5687946683937,22.6827884411401,290.529411764706
57.1469052948381,21.7624563089741,164.075757575758
57.7195449397574,20.844004186377,78.171875
58.2871678107313,19.9275430639231,57.1052631578947
109.324847968492,40.1767846226591,1277.16438356164
110.618840967129,39.5262295947829,1227.34567901235
111.880971133288,38.8515571689474,1400.94805194805
113.1109037877,38.1536620999338,1114.55696202532
114.308502326581,37.4334254821452,518.5
115.473896523525,36.691796711876,39.4303797468354
116.606929284182,35.9294792986109,88.3243243243243
117.70843389163,35.147607053752,113.441558441558
118.778738194949,34.3467127320547,31.0933333333333
119.818484231922,33.5280633336099,8.49333333333333
120.828327700708,32.6925945943339,9.61538461538461
121.808855997577,31.8413447029806,7.68965517241379
122.760970707498,30.9754201501956,7
123.685341189011,30.0962552757045,0
124.325316253863,29.1676910580412,0
124.956084223714,28.2387955762032,0
125.57767241932,27.3095927358526,0
145.150043938855,-4.25501490007389,163.709677419355
145.732918622246,-5.13866848951017,394.076923076923
146.321585306052,-6.02170223927928,1255.88679245283
146.916440141247,-6.90416011872399,1152.20833333333
147.51789293918,-7.7859588849138,1241.44736842105
148.126052982878,-8.66732905673318,920.173913043478
148.74142570634,-9.54788472849404,726.137254901961
